id,k,name,capacity,additional,single_bed,bathroom,type_name,type_id,free,bed_categories,children_extras,placements,min_price,miles,hotel_id
1567289,0,Стандартный номер с 2 отдельными кроватями,2,0,0,1,Двухместный,2,5,"[{'single': 2}, {'single': 1}]","[{'number': '2', 'min_age': '1', 'max_age': '12', 'is_extra_bed': '0', 'extra_bed_type_id': '0'}]","[{'id': 521478, 'force_prepayment': 1, 'capacity': 1, 'prepayment': 'NO', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 3200, 'prices': [3200], 'price': 3200, 'old_price': 3200, 'currency': 'RUB', 'payment_amount': 0, 'extras_variants': [], 'extras': [], 'rate_id': 15769, 'deals': [], 'cancellation_type': 'free', 'credit_card': 0, 'bonus': 640, 'miles': 256, 'mircashback': 320}, {'id': 521479, 'force_prepayment': 1, 'capacity': 2, 'prepayment': 'NO', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4500, 'prices': [4500], 'price': 4500, 'old_price': 4500, 'currency': 'RUB', 'payment_amount': 0, 'extras_variants': [], 'extras': [], 'rate_id': 15769, 'deals': [], 'cancellation_type': 'free', 'credit_card': 0, 'bonus': 900, 'miles': 360, 'mircashback': 450}]",3200.0,256,485325_101hotels
1567291,0,Семейный номер,4,0,0,1,Трехместный,37,2,"[{'single': 2, 'double': 1}]","[{'number': '4', 'min_age': '1', 'max_age': '12', 'is_extra_bed': '0', 'extra_bed_type_id': '0'}]","[{'id': 521482, 'force_prepayment': 1, 'capacity': 1, 'prepayment': 'NO', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4500, 'prices': [4500], 'price': 4500, 'old_price': 4500, 'currency': 'RUB', 'payment_amount': 0, 'extras_variants': [], 'extras': [], 'rate_id': 15769, 'deals': [], 'cancellation_type': 'free', 'credit_card': 0, 'bonus': 900, 'miles': 360, 'mircashback': 450}, {'id': 521483, 'force_prepayment': 1, 'capacity': 2, 'prepayment': 'NO', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4500, 'prices': [4500], 'price': 4500, 'old_price': 4500, 'currency': 'RUB', 'payment_amount': 0, 'extras_variants': [], 'extras': [], 'rate_id': 15769, 'deals': [], 'cancellation_type': 'free', 'credit_card': 0, 'bonus': 900, 'miles': 360, 'mircashback': 450}, {'id': 524736, 'force_prepayment': 1, 'capacity': 3, 'prepayment': 'NO', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 5800, 'prices': [5800], 'price': 5800, 'old_price': 5800, 'currency': 'RUB', 'payment_amount': 0, 'extras_variants': [], 'extras': [], 'rate_id': 15769, 'deals': [], 'cancellation_type': 'free', 'credit_card': 0, 'bonus': 1160, 'miles': 464, 'mircashback': 580}, {'id': 524737, 'force_prepayment': 1, 'capacity': 4, 'prepayment': 'NO', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 5800, 'prices': [5800], 'price': 5800, 'old_price': 5800, 'currency': 'RUB', 'payment_amount': 0, 'extras_variants': [], 'extras': [], 'rate_id': 15769, 'deals': [], 'cancellation_type': 'free', 'credit_card': 0, 'bonus': 1160, 'miles': 464, 'mircashback': 580}]",4500.0,360,485325_101hotels
62092,0,Койко-место в Женском номере,1,0,1,0,Шестиместный,36,2,[{'2-tier': 3}],[],"[{'id': 709493, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 1, 'cancellation_fee': 'FIRST', 'breakfast': 0, 'base_price': 900, 'prices': [900], 'price': 900, 'old_price': 900, 'currency': 'RUB', 'payment_amount': 900, 'extras_variants': [], 'extras': [], 'rate_id': 29229, 'deals': [], 'cancellation_type': 'special', 'credit_card': 1, 'bonus': 180, 'miles': 72, 'mircashback': 90}]",900.0,72,10672_101hotels
62093,0,Койко-место в Общем номере,1,0,1,0,Восьмиместный,38,7,[{'2-tier': 4}],[],"[{'id': 709495, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 1, 'cancellation_fee': 'FIRST', 'breakfast': 0, 'base_price': 700, 'prices': [700], 'price': 700, 'old_price': 700, 'currency': 'RUB', 'payment_amount': 700, 'extras_variants': [], 'extras': [], 'rate_id': 29229, 'deals': [], 'cancellation_type': 'special', 'credit_card': 1, 'bonus': 140, 'miles': 56, 'mircashback': 70}]",700.0,56,10672_101hotels
62675,0,"Койко-место в Мужском номере, С балконом",1,0,1,0,Шестиместный,36,5,[{'2-tier': 3}],[],"[{'id': 709494, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 1, 'cancellation_fee': 'FIRST', 'breakfast': 0, 'base_price': 900, 'prices': [900], 'price': 900, 'old_price': 900, 'currency': 'RUB', 'payment_amount': 900, 'extras_variants': [], 'extras': [], 'rate_id': 29229, 'deals': [], 'cancellation_type': 'special', 'credit_card': 1, 'bonus': 180, 'miles': 72, 'mircashback': 90}]",900.0,72,10672_101hotels
2236944,1,Двухместные на ул.25 Октября,2,0,0,1,Апартаменты,14,1,"[{'double': 1, 'sofa': 1}]","[{'number': '1', 'min_age': '0', 'max_age': '3', 'is_extra_bed': '0', 'extra_bed_type_id': '0'}]","[{'id': 445204, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FIRST', 'nonrefundable': 0, 'cancellation_period': 2, 'cancellation_fee': 'FIRST', 'breakfast': 0, 'base_price': 4290, 'prices': [4290], 'price': 4290, 'old_price': 4290, 'currency': 'RUB', 'payment_amount': 4290, 'extras_variants': [], 'extras': [], 'rate_id': 10638, 'deals': [], 'cancellation_type': 'special', 'credit_card': 1, 'bonus': 858, 'miles': 340, 'mircashback': 429}, {'id': 445205, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FIRST', 'nonrefundable': 0, 'cancellation_period': 2, 'cancellation_fee': 'FIRST', 'breakfast': 0, 'base_price': 4290, 'prices': [4290], 'price': 4290, 'old_price': 4290, 'currency': 'RUB', 'payment_amount': 4290, 'extras_variants': [], 'extras': [], 'rate_id': 10638, 'deals': [], 'cancellation_type': 'special', 'credit_card': 1, 'bonus': 858, 'miles': 340, 'mircashback': 429}]",4290.0,340,655145_101hotels
2238707,1,Siberian Voyagers,4,0,0,1,Апартаменты,14,1,"[{'double': 1}, {'sofa': 1}]",[],"[{'id': 514815, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4290.25, 'prices': [4290.25], 'price': 4290.25, 'old_price': 4290.25, 'currency': 'RUB', 'payment_amount': 4290.25, 'extras_variants': [], 'extras': [], 'rate_id': 15356, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 858, 'miles': 340, 'mircashback': 429}, {'id': 514816, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4290.25, 'prices': [4290.25], 'price': 4290.25, 'old_price': 4290.25, 'currency': 'RUB', 'payment_amount': 4290.25, 'extras_variants': [], 'extras': [], 'rate_id': 15356, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 858, 'miles': 340, 'mircashback': 429}, {'id': 515130, 'force_prepayment': 0, 'capacity': 3, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4628.96, 'prices': [4628.96], 'price': 4628.96, 'old_price': 4628.96, 'currency': 'RUB', 'payment_amount': 4628.96, 'extras_variants': [], 'extras': [], 'rate_id': 15356, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 926, 'miles': 368, 'mircashback': 463}, {'id': 515131, 'force_prepayment': 0, 'capacity': 4, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4967.66, 'prices': [4967.66], 'price': 4967.66, 'old_price': 4967.66, 'currency': 'RUB', 'payment_amount': 4967.66, 'extras_variants': [], 'extras': [], 'rate_id': 15356, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 994, 'miles': 396, 'mircashback': 497}]",4290.25,340,655207_101hotels
2253180,1,63-1,2,0,0,1,Студио,5,1,[{'double': 1}],[],"[{'id': 626584, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 3237, 'prices': [3237], 'price': 3237, 'old_price': 3237, 'currency': 'RUB', 'payment_amount': 3237, 'extras_variants': [], 'extras': [], 'rate_id': 23089, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 647, 'miles': 256, 'mircashback': 324}, {'id': 626585, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 3237, 'prices': [3237], 'price': 3237, 'old_price': 3237, 'currency': 'RUB', 'payment_amount': 3237, 'extras_variants': [], 'extras': [], 'rate_id': 23089, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 647, 'miles': 256, 'mircashback': 324}]",3237.0,256,658938_101hotels
2271961,1,Модная и стильная Студия - ЛИСА,4,0,0,1,Апартаменты,14,1,"[{'double': 1, 'sofa': 1}]",[],"[{'id': 771589, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4409, 'prices': [4409], 'price': 4409, 'old_price': 4409, 'currency': 'RUB', 'payment_amount': 4409, 'extras_variants': [], 'extras': [], 'rate_id': 34271, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 882, 'miles': 352, 'mircashback': 441}, {'id': 771590, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4409, 'prices': [4409], 'price': 4409, 'old_price': 4409, 'currency': 'RUB', 'payment_amount': 4409, 'extras_variants': [], 'extras': [], 'rate_id': 34271, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 882, 'miles': 352, 'mircashback': 441}, {'id': 771591, 'force_prepayment': 0, 'capacity': 3, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4659, 'prices': [4659], 'price': 4659, 'old_price': 4659, 'currency': 'RUB', 'payment_amount': 4659, 'extras_variants': [], 'extras': [], 'rate_id': 34271, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 932, 'miles': 372, 'mircashback': 466}, {'id': 771592, 'force_prepayment': 0, 'capacity': 4, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4909, 'prices': [4909], 'price': 4909, 'old_price': 4909, 'currency': 'RUB', 'payment_amount': 4909, 'extras_variants': [], 'extras': [], 'rate_id': 34271, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 982, 'miles': 392, 'mircashback': 491}]",4409.0,352,665413_101hotels
2271501,1,Романтическая Фея,4,0,0,1,Студио,5,1,"[{'double': 1, 'sofa': 1}]",[],"[{'id': 768259, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4020, 'prices': [4020], 'price': 4020, 'old_price': 4020, 'currency': 'RUB', 'payment_amount': 4020, 'extras_variants': [], 'extras': [], 'rate_id': 33984, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 804, 'miles': 320, 'mircashback': 402}, {'id': 768260, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4020, 'prices': [4020], 'price': 4020, 'old_price': 4020, 'currency': 'RUB', 'payment_amount': 4020, 'extras_variants': [], 'extras': [], 'rate_id': 33984, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 804, 'miles': 320, 'mircashback': 402}, {'id': 768261, 'force_prepayment': 0, 'capacity': 3, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4270, 'prices': [4270], 'price': 4270, 'old_price': 4270, 'currency': 'RUB', 'payment_amount': 4270, 'extras_variants': [], 'extras': [], 'rate_id': 33984, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 854, 'miles': 340, 'mircashback': 427}, {'id': 768262, 'force_prepayment': 0, 'capacity': 4, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4520, 'prices': [4520], 'price': 4520, 'old_price': 4520, 'currency': 'RUB', 'payment_amount': 4520, 'extras_variants': [], 'extras': [], 'rate_id': 33984, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 904, 'miles': 360, 'mircashback': 452}]",4020.0,320,665414_101hotels
2287504,1,Уютные около Аэропорта,6,0,0,1,Апартаменты,14,1,"[{'double': 1, 'sofa': 2}]",[],"[{'id': 934088, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4320, 'prices': [4320], 'price': 4320, 'old_price': 4320, 'currency': 'RUB', 'payment_amount': 4320, 'extras_variants': [], 'extras': [], 'rate_id': 43230, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 864, 'miles': 344, 'mircashback': 432}, {'id': 934089, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4320, 'prices': [4320], 'price': 4320, 'old_price': 4320, 'currency': 'RUB', 'payment_amount': 4320, 'extras_variants': [], 'extras': [], 'rate_id': 43230, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 864, 'miles': 344, 'mircashback': 432}, {'id': 934090, 'force_prepayment': 0, 'capacity': 3, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4570, 'prices': [4570], 'price': 4570, 'old_price': 4570, 'currency': 'RUB', 'payment_amount': 4570, 'extras_variants': [], 'extras': [], 'rate_id': 43230, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 914, 'miles': 364, 'mircashback': 457}, {'id': 934091, 'force_prepayment': 0, 'capacity': 4, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 4820, 'prices': [4820], 'price': 4820, 'old_price': 4820, 'currency': 'RUB', 'payment_amount': 4820, 'extras_variants': [], 'extras': [], 'rate_id': 43230, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 964, 'miles': 384, 'mircashback': 482}, {'id': 934092, 'force_prepayment': 0, 'capacity': 5, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 5070, 'prices': [5070], 'price': 5070, 'old_price': 5070, 'currency': 'RUB', 'payment_amount': 5070, 'extras_variants': [], 'extras': [], 'rate_id': 43230, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 1014, 'miles': 404, 'mircashback': 507}, {'id': 934093, 'force_prepayment': 0, 'capacity': 6, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 5320, 'prices': [5320], 'price': 5320, 'old_price': 5320, 'currency': 'RUB', 'payment_amount': 5320, 'extras_variants': [], 'extras': [], 'rate_id': 43230, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 1064, 'miles': 424, 'mircashback': 532}]",4320.0,344,670094_101hotels
2289485,1,Кристальный Лес,2,2,0,1,Двухместный,2,1,[{'double': 1}],"[{'number': '2', 'min_age': '0', 'max_age': '18', 'is_extra_bed': '1', 'extra_bed_type_id': '1'}]","[{'id': 951793, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 3094, 'prices': [3094], 'price': 2939.2999999999997, 'old_price': 3094, 'currency': 'RUB', 'payment_amount': 3094, 'extras_variants': [], 'extras': [], 'rate_id': 44426, 'deals': ['LAST_MINUTE'], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 588, 'miles': 232, 'mircashback': 294}, {'id': 951794, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 3094, 'prices': [3094], 'price': 2939.2999999999997, 'old_price': 3094, 'currency': 'RUB', 'payment_amount': 3094, 'extras_variants': [], 'extras': [], 'rate_id': 44426, 'deals': ['LAST_MINUTE'], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 588, 'miles': 232, 'mircashback': 294}]",2939.2999999999997,232,669838_101hotels
2289486,1,Кристальный Лёд,2,1,0,1,Двухместный,2,1,[{'double': 1}],"[{'number': '1', 'min_age': '0', 'max_age': '18', 'is_extra_bed': '1', 'extra_bed_type_id': '1'}]","[{'id': 951795, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 3220, 'prices': [3220], 'price': 3059, 'old_price': 3220, 'currency': 'RUB', 'payment_amount': 3220, 'extras_variants': [], 'extras': [], 'rate_id': 44426, 'deals': ['LAST_MINUTE'], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 612, 'miles': 244, 'mircashback': 306}, {'id': 951796, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 3220, 'prices': [3220], 'price': 3059, 'old_price': 3220, 'currency': 'RUB', 'payment_amount': 3220, 'extras_variants': [], 'extras': [], 'rate_id': 44426, 'deals': ['LAST_MINUTE'], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 612, 'miles': 244, 'mircashback': 306}]",3059.0,244,669838_101hotels
2290058,1,Новая студия Благодать,2,1,0,1,Двухместный,2,1,"[{'double': 1, 's-sofa': 1}]","[{'number': '1', 'min_age': '0', 'max_age': '18', 'is_extra_bed': '1', 'extra_bed_type_id': '1'}]","[{'id': 965214, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 3228, 'prices': [3228], 'price': 3066.6, 'old_price': 3228, 'currency': 'RUB', 'payment_amount': 3228, 'extras_variants': [], 'extras': [], 'rate_id': 45396, 'deals': ['LAST_MINUTE'], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 613, 'miles': 244, 'mircashback': 307}, {'id': 965215, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 3228, 'prices': [3228], 'price': 3066.6, 'old_price': 3228, 'currency': 'RUB', 'payment_amount': 3228, 'extras_variants': [], 'extras': [], 'rate_id': 45396, 'deals': ['LAST_MINUTE'], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 613, 'miles': 244, 'mircashback': 307}]",3066.6,244,670703_101hotels
